wavelength_nm,transmission
1657.0,0.8313652248134489
1658.0,0.8378932557003377
1659.0,0.8334851868604616
1660.0,0.8405339716572396
1661.0,0.836600087312486
1662.0,0.8409087250958367
1663.0,0.8368722160576394
1664.0,0.8429632866426059
1665.0,0.825038024036843
1666.0,0.7993993418273988
1667.0,0.8330845035312273
1668.0,0.8405611325787382
1669.0,0.8504116072307253
1670.0,0.8433972636797736
1671.0,0.8490555699795757
1672.0,0.846235337655439
1673.0,0.8537518706088153
1674.0,0.847851602873488
1675.0,0.849198938386575
1676.0,0.8568415466761075
1677.0,0.8493887849420176
1678.0,0.8537919798993887
1679.0,0.8533939743505533
1680.0,0.8603195429052372
1681.0,0.8499789897619279
1682.0,0.8603043390700003
1683.0,0.8588646427343659
1684.0,0.8482379775300884
1685.0,0.8616068920356089
1686.0,0.8583452931895285
1687.0,0.8594741830517844
1688.0,0.856900431996999
1689.0,0.8682490848099961
1690.0,0.856471300687783
1691.0,0.8591478024678013
1692.0,0.8576090749268541
1693.0,0.8640948703740677
1694.0,0.8580172155990752
1695.0,0.8604931999375539
1696.0,0.8646082138213754
1697.0,0.8550447479980773
1698.0,0.8634397693520669
1699.0,0.8599781993781325
1700.0,0.8629806490530686
1701.0,0.8557321870631331
1702.0,0.863609028874367
1703.0,0.8542751158447046
1704.0,0.8634091079860556
1705.0,0.8555892839728076
1706.0,0.8606183787254155
1707.0,0.8547252006291922
1708.0,0.8560476564634933
1709.0,0.8530399443421026
1710.0,0.8593162000529058
1711.0,0.8616765827227966
1712.0,0.8612738820364415
1713.0,0.8633454427022684
1714.0,0.8524723558417198
1715.0,0.8615249105938728
1716.0,0.8555110978206224
1717.0,0.864572512380414
1718.0,0.8591037585253885
1719.0,0.8654304010230116
1720.0,0.8580022031435123
1721.0,0.8510216800163369
1722.0,0.8519632652268142
1723.0,0.8553094877898834
1724.0,0.8484633650706209
1725.0,0.8527388091091
1726.0,0.8551565097361269
1727.0,0.854751817446372
1728.0,0.855592234862131
1729.0,0.8496146162457607
1730.0,0.8577774323217252
1731.0,0.8516924094712917
1732.0,0.8351891675810361
1733.0,0.8450767088583885
1734.0,0.8553791722205691
1735.0,0.8458709871138901
1736.0,0.8426255163693491
1737.0,0.8392238189332909
1738.0,0.8517147929876896
1739.0,0.8447528350713003
1740.0,0.8392889566295301
1741.0,0.8243684135201719
1742.0,0.8362567740970382
1743.0,0.8404120503474815
1744.0,0.8330768538353968
1745.0,0.8302526052609172
1746.0,0.8311971343919695
1747.0,0.781294195459553
1748.0,0.8289066766329806
1749.0,0.8308408743928106
1750.0,0.8338730497948758
1751.0,0.8139875625484706
1752.0,0.8126518363672582
1753.0,0.8231909950922072
1754.0,0.824472236300714
1755.0,0.7938077333527686
1756.0,0.8140640087917039
1757.0,0.7840536436111671
1758.0,0.8055374264179582
1759.0,0.8133850674378091
1760.0,0.8121730661305148
1761.0,0.7899690181273088
1762.0,0.7989731482398668
1763.0,0.7804636686102389
1764.0,0.7979141362605787
1765.0,0.7782769934776259
1766.0,0.6804954506892122
1767.0,0.7804015472411019
1768.0,0.7805055353072117
1769.0,0.7709571147028693
1770.0,0.7570424109117743
1771.0,0.7439035559047076
1772.0,0.7567917232974005
1773.0,0.7472428337150127
1774.0,0.7047798263847801
1775.0,0.717067176586425
1776.0,0.6781721636874988
1777.0,0.6960964312774206
1778.0,0.6757594022512039
1779.0,0.6175372341362846
1780.0,0.6635748139995873
1781.0,0.5941947117869426
1782.0,0.6122255876024629
1783.0,0.6109623721356823
1784.0,0.5600381135807343
1785.0,0.4803692394401842
1786.0,0.5109509106227111
1787.0,0.4920312428625642
1788.0,0.49668789102020905
1789.0,0.4696294794148778
1790.0,0.4439768204490373
1791.0,0.3909977619687588
1792.0,0.37967423858322574
1793.0,0.341610472461838
1794.0,0.3056221930580377
1795.0,0.30835157677211134
1796.0,0.28358312469404734
1797.0,0.2535033266844659
1798.0,0.24449998999232483
1799.0,0.24093053112253227
1800.0,0.17066754688695793
1801.0,0.1373765408758228
1802.0,0.1421766532585223
1803.0,0.1442812920335921
1804.0,0.13983589672832025
1805.0,0.14076381002842617
1806.0,0.08417243451489441
1807.0,0.09136627381969245
1808.0,0.09866356837437804
1809.0,0.09021244349553363
1810.0,0.08240179926881123
1811.0,0.05113793542629448
1812.0,0.056483636218886815
1813.0,0.04102602544530353
1814.0,0.06224819140460375
1815.0,0.04545772551415043
1816.0,0.032498466999176766
1817.0,0.04031748437350151
1818.0,0.03926650435528304
1819.0,0.03065421662217729
1820.0,0.019300071493913364
1821.0,0.0134240343868492
1822.0,0.013409999112112046
1823.0,0.0223906324311661
1824.0,0.028223819434130607
1825.0,0.021264032030324963
1826.0,0.011268306350507533
1827.0,0.01371285391016295
1828.0,0.01277639239313839
1829.0,0.007589694824197376
1830.0,0.008649381016368142
1831.0,0.006206182573675569
1832.0,0.009261627461961955
1833.0,0.007855675525371426
1834.0,0.00903225252926331
1835.0,0.0031322997068058563
1836.0,0.0023495414183834257
1837.0,0.003061375142264899
1838.0,0.0016563497896065502
1839.0,0.004686127203307768
1840.0,0.001333501517054726
1841.0,0.0031788507348061773
1842.0,0.0006287120953442258
1843.0,0.0031728203882713107
1844.0,0.003672024302016412
1845.0,0.0057178532421891404
1846.0,0.0038579419361635782
1847.0,0.0005247542529116321
1848.0,0.00032507697513072225
1849.0,0.0012935625100873027
1850.0,0.0023167479522379288
1851.0,0.0018563369072760242
1852.0,0.003183703049165519
1853.0,0.000972489070546373
1854.0,0.0004895486629604168
1855.0,0.0019054874376022407
1856.0,0.0020262922228472453
1857.0,0.0006165534079115748
1858.0,0.0012480927546259068
1859.0,0.0009592189657557576
1860.0,0.00022876915144468303
1861.0,0.0006726419729756946
1862.0,0.0015795555668764935
1863.0,0.0013430009398988463
1864.0,0.0008735785851240886
1865.0,0.0010135984663722764
1866.0,0.0016519052093459559
